file_path,filename,category,true_label,true_malware_type,true_obfuscation,pred_label,pred_malware_type,pred_subtype,pred_obfuscation,pred_confidence,pred_risk_level,indicators,reason,parse_error,latency_ms,total_tokens,prompt_tokens,completion_tokens,correct
data\samples\webshell\tennc_webshell_class-initialize.asp,tennc_webshell_class-initialize.asp,webshell,malicious,webshell,none,malicious,webshell,ASP一句话木马,none,0.99,high,eval; request,类初始化时直接将请求参数 LandGrey 传入 eval 执行，是典型的一句话木马,,1846,1460,1292,168,1
data\samples\webshell\tennc_webshell_class-terminate.asp,tennc_webshell_class-terminate.asp,webshell,malicious,webshell,none,malicious,webshell,类析构一句话木马,none,0.98,high,eval; request; class_terminate,使用类析构函数class_terminate在对象销毁时执行eval，请求参数直接传入eval，无需认证即可执行任意命令，是典型的ASP后门,,2793,1551,1298,253,1
data\samples\webshell\tennc_webshell_cmd提权马.asp,tennc_webshell_cmd提权马.asp,webshell,malicious,webshell,none,malicious,webshell,ASP命令执行后门,none,0.98,high,Process.Start; Request.QueryString; RedirectStandardOutput,通过查询字符串接收命令和shell路径，使用Process启动系统命令并回显输出，典型的命令执行WebShell,,2511,2157,1946,211,1
data\samples\webshell\tennc_webshell_con2.aspx,tennc_webshell_con2.aspx,webshell,malicious,webshell,none,malicious,webshell,ASPX大马（文件管理+命令执行+SQL执行+端口扫描+注册表操作）,none,0.99,high,Process.Start; cmd.exe; Directory.Delete; FileStream; StreamWriter; SqlCommand; RegistryKey; TcpClient; WebClient; Process.GetProcesses,该代码是典型的ASPX WebShell，包含密码认证后门，登录后提供文件浏览、编辑、上传、下载、删除、重命名、复制、目录创建，命令执行（cmd.exe）、SQL命令执行、注册表读取、IIS信息获取、端口扫描、远程文件下载、进程管理等功能，严重危害服务器安全,,4857,11091,10556,535,1
data\samples\webshell\tennc_webshell_cpanel.asp,tennc_webshell_cpanel.asp,webshell,malicious,webshell,none,benign,none,静态HTML页面,none,0.95,none,,代码为纯静态 HTML/CSS 页面，无任何服务端脚本、动态执行或危险函数调用,,1384,2887,2783,104,0
data\samples\webshell\tennc_webshell_create-activex-object.asp,tennc_webshell_create-activex-object.asp,webshell,malicious,webshell,none,malicious,webshell,ASP脚本木马,string_split,0.99,high,CreateObject; chr; ScriptControl; ExecuteStatement; eval,使用 chr 拼接还原 WScript.Shell 等字符串，创建 ScriptControl 组件执行 eval 请求参数，是典型的混淆 ASP 后门,,1960,1708,1540,168,1
data\samples\webshell\tennc_webshell_execute-session.asp,tennc_webshell_execute-session.asp,webshell,malicious,webshell,none,malicious,webshell,ASP一句话木马（基于Session）,none,0.98,high,execute; request; session,将请求参数 LandGrey 存入 session 并直接 execute 执行，用户可控输入作为动态代码执行，典型的 ASP webshell,,2942,1628,1299,329,1
data\samples\webshell\tennc_webshell_filesystembrowser.aspx,tennc_webshell_filesystembrowser.aspx,webshell,malicious,webshell,none,malicious,webshell,文件浏览器后门,none,0.98,high,File.Exists; Directory.GetDirectories; Response.WriteFile; hardcoded_authkey,硬编码认证密钥，提供目录浏览和任意文件下载功能，属于典型的文件管理类 webshell,,2626,2960,2709,251,1
data\samples\webshell\tennc_webshell_good_1.asp,tennc_webshell_good_1.asp,webshell,malicious,webshell,none,malicious,webshell,ASP文件管理木马,string_split,0.99,high,"Request(""task""); CreateObject(""S""&""cr""&""ip""&...); WriteIn; Bianlireplate; Server.MapPath",通过 request 接收多个参数，根据 task 值执行文件写入、目录创建、批量替换、遍历等操作，并利用字符串拼接创建 FileSystemObject 绕过检测，具备完整的文件管理功能，属于典型 ASP 后门,,3544,7678,7323,355,1
data\samples\webshell\tennc_webshell_ice.asp,tennc_webshell_ice.asp,webshell,malicious,webshell,none,malicious,webshell,ASP一句话木马（VBScript.Encode混淆）,base64,0.98,high,VBScript.Encode; Server.ScriptTimeout=999999999; clsid:72C24DD5-D70A-438B-8A42-98424B88AFB8; clsid:F935DC22-1CF0-11D0-ADB9-00C04FD58A0B; 文件管理/执行功能; 远程载荷下载,包含 VBScript.Encode 编码的 ASP 木马特征，存在大量文件管理、命令执行功能，且隐藏远程下载执行载荷，属于典型后门木马,,3966,76242,76007,235,1
data\samples\webshell\tennc_webshell_jsp_custom_script_for_oracle.jsp,tennc_webshell_jsp_custom_script_for_oracle.jsp,webshell,malicious,webshell,none,malicious,webshell,AntSword JSP自定义脚本木马（文件管理、命令执行、数据库操作）,none,0.99,high,Runtime.getRuntime().exec; FileInputStream; FileOutputStream; DriverManager.getConnection; upload/download,包含连接密码'ant'，提供文件管理、命令执行、数据库连接等完整后门功能，属于典型的持久化WebShell,,5999,7498,6861,637,1
data\samples\webshell\tennc_webshell_jsp_custom_spy_for_mysql.jsp,tennc_webshell_jsp_custom_spy_for_mysql.jsp,webshell,malicious,webshell,none,malicious,webshell,AntSword JSP自定义木马,none,0.99,high,Runtime.getRuntime().exec; FileOutputStream; DriverManager.getConnection; request.getParameter; download/upload,实现文件管理、命令执行、数据库操作等完整Webshell功能，支持多编码，连接密码硬编码，是典型的持久化后门,,4263,5079,4846,233,1
data\samples\webshell\tennc_webshell_klasvayv.asp,tennc_webshell_klasvayv.asp,webshell,malicious,webshell,none,benign,none,静态HTML页面,none,0.99,none,,内容为纯HTML/CSS静态页面，无任何服务器端脚本或危险函数，属于正常网页,,2020,2946,2783,163,0
data\samples\webshell\tennc_webshell_php1.php,tennc_webshell_php1.php,webshell,malicious,webshell,none,malicious,webshell,反射动态调用后门,none,0.96,high,ReflectionClass::newInstance; variable_function; $_POST; dynamic_call,代码利用 ReflectionClass 和可变变量，从 $_POST 中提取函数名和参数，构造 Test1 实例并通过构造函数动态执行任意函数，属于典型的命令执行后门,,7894,2254,1361,893,1
data\samples\webshell\tennc_webshell_php2.php,tennc_webshell_php2.php,webshell,malicious,webshell,none,malicious,webshell,反射+可变变量动态函数调用后门,none,0.98,high,ReflectionClass; newInstance; variable_variables; __invoke; $_POST; dynamic_function_call,通过ReflectionClass实例化Test1，结合可变变量将$_POST的键作为函数名、值作为参数，最终在__invoke中调用该函数，实现任意代码/命令执行,,14948,3086,1409,1677,1
data\samples\webshell\tennc_webshell_php3.php,tennc_webshell_php3.php,webshell,malicious,webshell,none,malicious,webshell,变量覆盖配合动态函数调用后门,none,0.96,high,variable_overwrite; dynamic_function_call; trait_dispatch,代码通过变量覆盖将 POST 请求的键值赋给变量，最后调用 Cat::eat，而 trait Dog 的 eat 方法内部执行 $a($b)，攻击者可控制函数名和参数，实现任意代码/命令执行,,10518,2733,1426,1307,1
data\samples\webshell\tennc_webshell_php_create_function.php,tennc_webshell_php_create_function.php,webshell,malicious,webshell,none,malicious,webshell,create_function 一句话木马,base64,0.96,high,base64_decode; create_function; eval; $_POST,base64_decode 解码得到 @eval($_POST['ant'])，通过 create_function 动态创建函数并执行，实现任意代码执行,,6510,2095,1289,806,1
data\samples\webshell\tennc_webshell_php_custom_script_for_mysql_fix.php,tennc_webshell_php_custom_script_for_mysql_fix.php,webshell,malicious,webshell,none,malicious,webshell,蚁剑类多功能PHP后门（文件管理/命令执行/数据库管理）,none,0.99,high,system; mysqli_query; fopen/fwrite; readfile; opendir/readdir; rename/mkdir/touch; switch 密码门控; $_REQUEST 参数,该代码是一个完整的 webshell，提供文件管理（列目录/读写/删除/上传/下载/复制/重命名/创建目录/修改时间）、命令执行（system）、数据库管理（mysqli 查询）等后门功能，通过预设密码（$pwd='ant'）和参数分发执行恶意操作，是典型的蚁剑自定义脚本后门。,,8617,6113,5279,834,1
data\samples\webshell\tennc_webshell_php_custom_spy_for_mysql.php,tennc_webshell_php_custom_spy_for_mysql.php,webshell,malicious,webshell,none,malicious,webshell,AntSword 类多功能 PHP 木马,none,0.99,high,$_REQUEST[$pwd]; FileTreeCode; ReadFileCode; WriteFileCode; ExecuteCommandCode; system; mysqli_query,代码实现了完整的功能型 webshell：通过固定密码参数 ($_REQUEST[$pwd]) 分发请求，支持文件管理（列目录/读/写/删/传/下/复制等）、命令执行（system）、数据库操作（mysqli 查询），符合 webshell 特征,,7181,5614,4752,862,1
data\samples\webshell\tennc_webshell_php_niu_3.php,tennc_webshell_php_niu_3.php,webshell,malicious,webshell,none,malicious,webshell,字符自增混淆后门,string_split,0.99,high,assert; $_POST; string_increment; dynamic_function,代码通过 PHP 字符串自增构造出 'ASSERT' 和 '_POST'，最终执行 assert($_POST[_]); 可执行用户输入的任意 PHP 代码，属于典型混淆型 webshell,,7991,2709,1795,914,1
data\samples\webshell\tennc_webshell_proxy.py,tennc_webshell_proxy.py,webshell,malicious,webshell,none,malicious,backdoor,云函数代理跳板,none,0.85,high,requests.get; requests.post; event['queryString']['url']; X-Forwarded-For; ssl._create_unverified_context,该代码实现了一个HTTP代理，将云函数收到的请求原样转发到任意URL并返回响应，可用于隐藏攻击来源或作为C2中继；支持X-Forwarded-For伪造，规避审计,,1840,1893,1749,144,1
data\samples\webshell\tennc_webshell_python2_custom_script.py,tennc_webshell_python2_custom_script.py,webshell,malicious,webshell,none,malicious,webshell,AntSword自定义CGI后门,none,0.99,high,os.popen3; ExecuteCommandCode; FileTreeCode; ReadFileCode; WriteFileCode; UploadFileCode; WgetCode,该脚本是蚁剑（AntSword）连接的CGI后门，具备文件管理（列目录/读/写/删除/上传/下载/复制/重命名）、命令执行、远程下载等功能，并通过密码验证控制访问,,5476,5332,4725,607,1
data\samples\webshell\tennc_webshell_radhat.asp,tennc_webshell_radhat.asp,webshell,malicious,webshell,none,malicious,webshell,ASP混淆后门/大马,string_split,0.95,high,"execute; session(""yka""); replace; 自定义解码函数mkc; 大量混淆字符串",大量字符串拼接、自定义字符映射和反转混淆，最终通过 execute 执行还原后的代码，属于典型的 ASP 混淆后门，可能具有文件管理和命令执行等恶意功能。,,9043,70107,69521,586,1
data\samples\webshell\tennc_webshell_shell-2021-03-18.php,tennc_webshell_shell-2021-03-18.php,webshell,malicious,webshell,none,malicious,backdoor,加密RCE后门（密钥协商+解密执行）,string_split,0.98,high,chr()拼接函数名; base64_decode; file_get_contents('php://input'); $_SESSION; openssl_decrypt; eval,通过 chr 拼接还原 base64_decode 函数名，动态读取 php://input 并解密后 eval 执行，且支持 openssl 加密和密钥交换，属于典型的加密命令执行后门,,21838,4420,1607,2813,1
data\samples\webshell\tennc_webshell_shell-2021-04-23.php,tennc_webshell_shell-2021-04-23.php,webshell,malicious,webshell,none,malicious,webshell,冰蝎加密后门,xor,0.99,high,chr(); ^; openssl_decrypt; eval; call_user_func; session,典型的冰蝎 webshell，使用异或运算还原函数名，内置固定密钥 e45e329feb5d925b，通过 openssl AES 解密动态载荷并通过 eval 执行,,2531,1808,1603,205,1
data\samples\webshell\tennc_webshell_shell.asp,tennc_webshell_shell.asp,webshell,malicious,webshell,none,malicious,webshell,文件写入木马,none,0.99,high,server.CreateObject; CreateTextFile; Request.form,通过 Request 参数获取文件路径和内容，使用 fso 创建文本文件并写入，可向服务器写入任意文件，属于典型的文件管理型 webshell,,3646,1916,1586,330,1
data\samples\webshell\tennc_webshell_shell2020-12-06.php,tennc_webshell_shell2020-12-06.php,webshell,malicious,webshell,none,malicious,webshell,冰蝎加密Webshell后门,base64,0.99,high,base64_decode; eval; call_user_func; openssl_decrypt; xor; php://input; $_SESSION; error_reporting(0),代码使用base64_decode隐藏函数名，读取php://input数据后进行AES/异或解密，最终将解密参数传入eval执行，符合加密Webshell特征，且固定密钥对应默认密码rebeyond，属于冰蝎后门,,22544,3995,1523,2472,1
data\samples\webshell\tennc_webshell_spexec.aspx,tennc_webshell_spexec.aspx,webshell,malicious,webshell,none,malicious,backdoor,远程数据库管理后门,none,0.75,high,AUTHKEY; SqlConnection; sp_stored_procedures; sp_sproc_columns; Execute Stored Procedure,代码提供一个带硬编码认证密钥的数据库管理界面，允许远程连接任意 SQL Server 并枚举、执行存储过程。此类功能常用于攻击者留下的持久化后门或数据库管理工具，且无权限控制，存在被滥用风险。,,5181,4718,4224,494,1
data\samples\webshell\tennc_webshell_sql.aspx,tennc_webshell_sql.aspx,webshell,malicious,webshell,none,malicious,webshell,数据库管理后门,none,0.95,high,SqlConnection; ExecuteReader; Response.Write; web_shell,页面允许用户输入连接字符串和 SQL 语句直接执行，属于数据库查询工具，AUTHKEY 仅限制访问但本质上是一个 web 后门,,3954,2338,2044,294,1
data\samples\webshell\tennc_webshell_utf7-bypass.asp,tennc_webshell_utf7-bypass.asp,webshell,malicious,webshell,none,malicious,webshell,ASP一句话木马（UTF-7编码）,none,0.96,high,eval; request; UTF-7_encoding,"代码为UTF-7编码，解码后为 response.codepage=65001:eval(request(""LandGrey""))，直接执行用户请求，属于典型ASP后门",,13630,2784,1350,1434,1
data\samples\webshell\tennc_webshell_vbencode-bypass.asp,tennc_webshell_vbencode-bypass.asp,webshell,malicious,webshell,none,benign,none,编码脚本,none,0.6,low,VBScript.Encode,代码为VBScript.Encode编码格式，无法解析具体内容，但未检测到明确恶意行为，根据规则判定为benign,,2230,1464,1305,159,0
data\samples\webshell\tennc_webshell_xslt.asp,tennc_webshell_xslt.asp,webshell,malicious,webshell,none,malicious,webshell,利用XSLT脚本执行系统命令的ASP木马,none,0.99,high,MSXML2.DOMDocument; wscript.shell; Exec; XSLT script,通过XSLT嵌入JScript创建wscript.shell并执行'cmd /c dir'任意命令，返回输出，是一种命令执行型webshell,,6079,2258,1518,740,1
data\samples\webshell\tennc_webshell_xslt.aspx,tennc_webshell_xslt.aspx,webshell,malicious,webshell,none,malicious,webshell,XSLT脚本执行后门,none,0.98,high,XslCompiledTransform; TrustedXslt; msxsl:script; eval,利用 XSLT 中的 msxsl:script 定义脚本，通过 eval(Request.Item['a']) 执行请求参数中的任意代码，属于典型的 XSLT webshell,,4869,2209,1750,459,1
data\samples\webshell\tennc_webshell_xx.asp,tennc_webshell_xx.asp,webshell,malicious,webshell,none,benign,none,纯静态页面,none,0.98,none,,仅包含HTML/CSS内容，无任何ASP脚本或动态代码，不涉及危险函数,,1425,2900,2783,117,0
data\samples\webshell\tennc_webshell_不带引号的Asp一句话.asp,tennc_webshell_不带引号的Asp一句话.asp,webshell,malicious,webshell,none,malicious,webshell,ASP一句话木马（ExecuteGlobal+StrReverse）,none,0.95,high,ExecuteGlobal; StrReverse; request,代码通过 request 获取参数，使用 StrReverse 反转字符串后交由 ExecuteGlobal 执行，攻击者可通过构造参数实现任意命令执行，属于典型的 ASP 后门,,15324,2977,1330,1647,1
data\samples\sqli\builtin_sqli_payload_001.txt,builtin_sqli_payload_001.txt,sqli,malicious,sqli,none,malicious,sqli,认证绕过注入,none,0.98,high,OR; boolean_bypass; authentication_bypass,OR '1'='1 为典型恒真条件，常用于绕过登录验证或条件过滤，构成 SQL 注入,,1895,1411,1260,151,1
data\samples\sqli\builtin_sqli_payload_002.txt,builtin_sqli_payload_002.txt,sqli,malicious,sqli,none,malicious,sqli,认证绕过/布尔注入,none,0.98,high,OR '1'='1'; comment_injection,经典的 OR 1=1 注入载荷，可绕过认证或破坏查询逻辑，-- 注释掉后续SQL,,1995,1465,1261,204,1
data\samples\sqli\builtin_sqli_payload_003.txt,builtin_sqli_payload_003.txt,sqli,malicious,sqli,none,malicious,sqli,布尔注入-认证绕过,none,0.98,high,OR '1'='1'; comment_injection; authentication_bypass,使用 OR '1'='1' 构造永真条件绕过认证，/* 注释掉后续SQL语句,,1873,1417,1261,156,1
data\samples\sqli\builtin_sqli_payload_004.txt,builtin_sqli_payload_004.txt,sqli,malicious,sqli,none,malicious,sqli,认证绕过,none,0.98,high,OR 1=1; comment_injection,经典 SQL 注入 OR 1=1 恒真条件，配合注释符 -- 绕过认证或获取全表数据,,2168,1457,1259,198,1
data\samples\sqli\builtin_sqli_payload_005.txt,builtin_sqli_payload_005.txt,sqli,malicious,sqli,none,malicious,sqli,布尔注入-认证绕过,none,0.99,high,OR 1=1; comment_injection; auth_bypass,使用 ' OR 1=1 # 构造永真条件，绕过登录验证，是典型的 SQL 注入认证绕过载荷,,1868,1423,1259,164,1
data\samples\sqli\builtin_sqli_payload_006.txt,builtin_sqli_payload_006.txt,sqli,malicious,sqli,none,malicious,sqli,认证绕过/布尔注入,none,0.96,high,OR 1=1; comment_injection,利用 OR 1=1 使查询条件恒真，通过注释符 -- 截断后续语句，可用于绕过认证或窃取数据,,1571,1394,1260,134,1
data\samples\sqli\builtin_sqli_payload_007.txt,builtin_sqli_payload_007.txt,sqli,malicious,sqli,none,malicious,sqli,布尔注入/认证绕过,none,0.95,high,OR '1'='1; auth_bypass,经典 OR '1'='1 注入载荷，恒真条件可绕过登录认证或改变查询逻辑,,1907,1405,1261,144,1
data\samples\sqli\builtin_sqli_payload_008.txt,builtin_sqli_payload_008.txt,sqli,malicious,sqli,none,malicious,sqli,布尔盲注/认证绕过,none,0.95,high,OR 1=1,经典的 OR 1=1 注入载荷，可绕过认证或使查询恒真，常用于布尔盲注,,2757,1531,1259,272,1
data\samples\sqli\builtin_sqli_payload_009.txt,builtin_sqli_payload_009.txt,sqli,malicious,sqli,none,malicious,sqli,认证绕过注入,none,0.98,high,single_quote; --; comment_injection,使用单引号闭合字符串并用注释符 -- 注释掉后续条件，常用于绕过用户认证或进行身份验证绕过攻击,,2540,1502,1255,247,1
data\samples\sqli\builtin_sqli_payload_010.txt,builtin_sqli_payload_010.txt,sqli,malicious,sqli,none,malicious,sqli,布尔盲注/认证绕过,none,0.8,high,single_quote; comment_injection; auth_bypass,单引号闭合前段SQL，-- 注释掉后续条件，常用于绕过认证或构造恒真条件，属于典型SQL注入载荷,,1512,1367,1255,112,1
data\samples\sqli\builtin_sqli_payload_011.txt,builtin_sqli_payload_011.txt,sqli,malicious,sqli,none,malicious,sqli,认证绕过（注释注入）,comment_bypass,0.95,high,single_quote; #_comment; auth_bypass,单引号闭合字符串，# 注释掉后续 SQL 条件，常用于登录绕过,,2654,1488,1255,233,1
data\samples\sqli\builtin_sqli_payload_012.txt,builtin_sqli_payload_012.txt,sqli,malicious,sqli,none,malicious,sqli,UNION注入探测,none,0.82,medium,UNION SELECT; NULL; comment_injection,使用 UNION SELECT NULL 探测列数，属于 SQL 注入的探测行为,,1306,1354,1257,97,1
data\samples\sqli\builtin_sqli_payload_013.txt,builtin_sqli_payload_013.txt,sqli,malicious,sqli,none,malicious,sqli,UNION注入探测列数,none,0.95,high,UNION SELECT; NULL; comment_injection,"使用 UNION SELECT NULL,NULL -- 探测查询列数，-- 注释掉后续SQL，属于SQL注入探测行为",,1951,1449,1258,191,1
data\samples\sqli\builtin_sqli_payload_014.txt,builtin_sqli_payload_014.txt,sqli,malicious,sqli,none,malicious,sqli,UNION注入测试,none,0.95,high,UNION SELECT; NULL_columns; comment_injection,UNION SELECT NULL 列表用于探测列数，注释符 -- 截断后续语句，属于典型 SQL 注入探测,,1832,1408,1259,149,1
data\samples\sqli\builtin_sqli_payload_015.txt,builtin_sqli_payload_015.txt,sqli,malicious,sqli,none,malicious,sqli,UNION注入探测列数,none,0.98,high,UNION SELECT; column_probing; comment_injection,典型的 UNION SELECT 注入载荷，通过数字占位符探测目标查询的列数，并注释掉后续语句,,1941,1419,1262,157,1
data\samples\sqli\builtin_sqli_payload_016.txt,builtin_sqli_payload_016.txt,sqli,malicious,sqli,none,malicious,sqli,UNION注入探测,none,0.95,high,UNION SELECT; comment_injection,UNION SELECT 尝试探测列数，-- 注释掉后续内容，属于SQL注入载荷,,1527,1368,1264,104,1
data\samples\sqli\builtin_sqli_payload_017.txt,builtin_sqli_payload_017.txt,sqli,malicious,sqli,none,malicious,sqli,UNION注入探测,none,0.95,high,UNION SELECT; column_count_probe; comment_injection,UNION SELECT 与连续数字用于探测目标查询的列数，-- 注释后续部分，属于SQL注入探测语句,,2205,1461,1266,195,1
data\samples\sqli\builtin_sqli_payload_018.txt,builtin_sqli_payload_018.txt,sqli,malicious,sqli,none,malicious,sqli,UNION注入,none,0.95,high,UNION ALL SELECT; column_guessing; comment_injection,"UNION ALL SELECT 注入尝试，通过猜测列数（1,2,3）进行联合查询，-- 注释后续内容",,1573,1380,1263,117,1
data\samples\sqli\builtin_sqli_payload_019.txt,builtin_sqli_payload_019.txt,sqli,malicious,sqli,none,malicious,sqli,UNION注入,none,0.98,high,UNION SELECT; user(); comment_injection,使用 UNION SELECT 提取当前数据库用户 user()，并注释掉后续 SQL，是典型 SQL 注入载荷,,1685,1426,1261,165,1
data\samples\sqli\builtin_sqli_payload_020.txt,builtin_sqli_payload_020.txt,sqli,malicious,sqli,none,malicious,sqli,UNION注入-信息探测,none,0.98,high,UNION SELECT; database(); comment_injection,使用 UNION SELECT 拼接查询并调用 database() 函数获取当前数据库名称，配合注释符 -- 截断后续SQL，属于典型的SQL注入信息探测攻击,,2375,1490,1261,229,1
data\samples\sqli\builtin_sqli_payload_021.txt,builtin_sqli_payload_021.txt,sqli,malicious,sqli,none,malicious,sqli,UNION注入获取数据库版本,none,0.98,high,UNION SELECT; version(); comment_injection,通过 UNION SELECT version() 获取数据库版本信息，属于典型的信息收集型 SQL 注入,,1410,1380,1261,119,1
data\samples\sqli\builtin_sqli_payload_022.txt,builtin_sqli_payload_022.txt,sqli,malicious,sqli,none,malicious,sqli,UNION注入-查表名,none,0.98,high,UNION SELECT; information_schema.tables,UNION SELECT 联合查询 information_schema.tables 枚举数据库表名，-- 注释掉后续内容，属于 SQL 注入攻击载荷,,1919,1453,1268,185,1
data\samples\sqli\builtin_sqli_payload_023.txt,builtin_sqli_payload_023.txt,sqli,malicious,sqli,none,malicious,sqli,UNION注入列名枚举,none,0.98,high,UNION SELECT; information_schema.columns; comment_injection,UNION SELECT 从系统表 information_schema.columns 提取列名，结合注释符 -- 截断查询，属于典型的信息收集型SQL注入,,1946,1454,1273,181,1
data\samples\sqli\builtin_sqli_payload_024.txt,builtin_sqli_payload_024.txt,sqli,malicious,sqli,none,malicious,sqli,UNION注入提取表名,none,0.98,high,UNION SELECT; information_schema.tables; group_concat; comment_injection,使用 UNION SELECT 从 information_schema.tables 提取当前数据库所有表名，典型的 SQL 注入数据库结构探测,,1774,1432,1278,154,1
data\samples\sqli\builtin_sqli_payload_025.txt,builtin_sqli_payload_025.txt,sqli,malicious,sqli,none,malicious,sqli,UNION注入-信息收集,none,0.97,high,UNION SELECT; information_schema.columns; comment_injection,使用 UNION SELECT 从 information_schema.columns 获取列名，是典型的基于 UNION 的 SQL 注入信息收集攻击，-- 注释掉后续 SQL,,3178,1595,1277,318,1
data\samples\sqli\builtin_sqli_payload_026.txt,builtin_sqli_payload_026.txt,sqli,malicious,sqli,none,malicious,sqli,UNION注入数据窃取,none,0.98,high,UNION SELECT; group_concat; 0x3a; comment_injection,使用 UNION SELECT 结合 group_concat 将用户名和密码拼接后回显，并通过注释绕过原查询限制，属于典型的 SQL 注入数据窃取,,2080,1481,1273,208,1
data\samples\sqli\builtin_sqli_payload_027.txt,builtin_sqli_payload_027.txt,sqli,malicious,sqli,none,malicious,sqli,UNION注入探测列数,none,0.95,high,UNION ALL SELECT; NULL_column_probing; comment_injection,使用 UNION ALL SELECT NULL 序列探测查询列数，配合注释符 -- 绕过原SQL，属于典型的SQL注入探测载荷,,2830,1531,1263,268,1
data\samples\sqli\builtin_sqli_payload_028.txt,builtin_sqli_payload_028.txt,sqli,malicious,sqli,none,malicious,sqli,布尔盲注/恒真条件注入,none,0.99,high,single_quote_injection; AND 1=1; comment_bypass,单引号闭合后添加 AND 1=1 永真条件，并用 -- 注释掉后续语句，典型布尔盲注载荷，用于绕过认证或判断条件,,3392,1628,1259,369,1
data\samples\sqli\builtin_sqli_payload_029.txt,builtin_sqli_payload_029.txt,sqli,malicious,sqli,none,malicious,sqli,布尔盲注,none,0.9,high,AND 1=2; boolean_based,经典布尔盲注载荷，通过恒假条件使查询结果不同，用于探测注入点,,1776,1397,1259,138,1
data\samples\sqli\builtin_sqli_payload_030.txt,builtin_sqli_payload_030.txt,sqli,malicious,sqli,none,malicious,sqli,布尔盲注,none,0.95,high,SUBSTRING; @@version; boolean_based_blind,通过 SUBSTRING 提取数据库版本信息并与字符比较，利用布尔条件进行版本探测，属于典型布尔盲注载荷,,2273,1510,1268,242,1
data\samples\sqli\builtin_sqli_payload_031.txt,builtin_sqli_payload_031.txt,sqli,malicious,sqli,none,malicious,sqli,布尔盲注版本探测,none,0.96,high,AND SUBSTRING; @@version; comment_injection,在注入点后拼接 AND SUBSTRING 条件判断数据库版本首字符，利用页面响应差异进行盲注，属于典型的 SQL 注入探测行为,,3049,1535,1268,267,1
data\samples\sqli\builtin_sqli_payload_032.txt,builtin_sqli_payload_032.txt,sqli,malicious,sqli,none,malicious,sqli,布尔盲注,none,0.9,medium,AND; SELECT COUNT(*); comment_injection,通过注入 AND 子查询条件判断表是否存在，属于布尔盲注探测,,1843,1409,1263,146,1
data\samples\sqli\builtin_sqli_payload_033.txt,builtin_sqli_payload_033.txt,sqli,malicious,sqli,none,malicious,sqli,布尔盲注,none,0.95,high,AND; ASCII; SUBSTRING; SELECT user(),通过单引号闭合拼接，利用 AND 与 ASCII/SUBSTRING 逐字符探测 database user 信息，属于布尔盲注攻击,,3102,1559,1269,290,1
data\samples\sqli\builtin_sqli_payload_034.txt,builtin_sqli_payload_034.txt,sqli,malicious,sqli,none,malicious,sqli,布尔盲注,none,0.98,high,ASCII; SUBSTRING; SELECT user(); conditional_injection,构造布尔条件通过SUBSTRING和ASCII逐字符猜测数据库用户信息，属于典型的布尔盲注payload,,2123,1484,1269,215,1
data\samples\sqli\builtin_sqli_payload_035.txt,builtin_sqli_payload_035.txt,sqli,malicious,sqli,none,malicious,sqli,布尔盲注,none,0.95,high,AND; SELECT LENGTH(database()); boolean_based_blind_injection,使用 AND 条件结合 SELECT LENGTH(database()) 探测数据库信息，是典型布尔盲注载荷,,1849,1442,1264,178,1
data\samples\sqli\builtin_sqli_payload_036.txt,builtin_sqli_payload_036.txt,sqli,malicious,sqli,none,malicious,sqli,布尔盲注,none,0.92,high,AND; LENGTH; database(); conditional_injection,通过 AND 条件判断 database() 长度是否大于10，利用页面响应差异进行布尔盲注,,2062,1443,1264,179,1
data\samples\sqli\builtin_sqli_payload_037.txt,builtin_sqli_payload_037.txt,sqli,malicious,sqli,none,malicious,sqli,时间盲注,none,0.98,high,SLEEP; blind_injection; comment_injection,使用 SLEEP(0) 进行时间盲注，通过延迟响应判断数据库条件，-- 注释掉后续SQL,,1585,1396,1262,134,1
data\samples\sqli\builtin_sqli_payload_038.txt,builtin_sqli_payload_038.txt,sqli,malicious,sqli,none,malicious,sqli,时间盲注,none,0.98,high,SLEEP; comment_injection; boolean_blind,使用 SLEEP(5) 制造延时，配合注释符，属于典型的时间盲注探测手法,,1357,1367,1260,107,1
data\samples\sqli\builtin_sqli_payload_039.txt,builtin_sqli_payload_039.txt,sqli,malicious,sqli,none,malicious,sqli,时间盲注,none,0.98,high,SLEEP; boolean-based; comment_injection,使用 SLEEP(10) 构造时间延迟，配合单引号闭合和注释符，属于典型的时间盲注探测,,1876,1425,1260,165,1
data\samples\sqli\builtin_sqli_payload_040.txt,builtin_sqli_payload_040.txt,sqli,malicious,sqli,none,malicious,sqli,时间盲注,none,0.98,high,BENCHMARK; MD5; comment_injection,使用 BENCHMARK 函数执行大量 MD5 运算制造时间延迟，是典型的时间盲注探测,,1403,1386,1268,118,1
data\samples\sqli\builtin_sqli_payload_041.txt,builtin_sqli_payload_041.txt,sqli,malicious,sqli,none,malicious,sqli,时间盲注,none,0.98,high,SLEEP; IF; comment_injection,通过 IF 条件触发 SLEEP(5) 进行时间延迟注入，-- 注释后续 SQL，典型的时间盲注载荷,,1896,1472,1268,204,1
