file_path,filename,category,true_label,true_malware_type,true_obfuscation,pred_label,pred_malware_type,pred_subtype,pred_obfuscation,pred_confidence,pred_risk_level,indicators,reason,parse_error,latency_ms,total_tokens,prompt_tokens,completion_tokens,correct
data\samples\webshell\johnTroony_php_webshells_fatal.php,johnTroony_php_webshells_fatal.php,webshell,malicious,webshell,none,malicious,webshell,,xor,1.0,high,"shell_exec() + 用户输入; system() + 用户输入; exec() + 用户输入; passthru() + 用户输入; eval() + 用户输入; eval() + 用户输入; exec() + 用户输入; popen() + 用户输入; base64_decode + eval 组合; XOR 异或运算; SQL注入: comment_injection, hex_injection; 文件管理功能 (5 个)","规则匹配触发 17 条规则, shell_exec() + 用户输入, system() + 用户输入, exec() + 用户输入, passthru() + 用户输入, eval() + 用户输入",,0,0,0,0,1
data\samples\webshell\johnTroony_php_webshells_go-shell.php,johnTroony_php_webshells_go-shell.php,webshell,malicious,webshell,none,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\webshell\johnTroony_php_webshells_h4ntu_shell.php,johnTroony_php_webshells_h4ntu_shell.php,webshell,malicious,webshell,none,malicious,webshell,,string_split,1.0,high,exec() + 用户输入; system() + 用户输入; exec() + 用户输入; 字符串拼接还原函数名,"规则匹配触发 4 条规则, exec() + 用户输入, system() + 用户输入, exec() + 用户输入, 字符串拼接还原函数名",,0,0,0,0,1
data\samples\webshell\johnTroony_php_webshells_hiddens_shell.php,johnTroony_php_webshells_hiddens_shell.php,webshell,malicious,webshell,none,malicious,webshell,,base64,1.0,high,eval(); eval(); base64_decode + eval 组合,"规则匹配触发 3 条规则, eval(), eval(), base64_decode + eval 组合",,0,0,0,0,1
data\samples\webshell\tennc_webshell_2013110125222650.aspx,tennc_webshell_2013110125222650.aspx,webshell,malicious,webshell,none,benign,none,,none,0.1,none,文件操作函数,"检测到低风险特征 (1 个), 未达到恶意判定阈值",,0,0,0,0,0
data\samples\webshell\tennc_webshell_3802.php,tennc_webshell_3802.php,webshell,malicious,webshell,none,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\webshell\tennc_webshell_404.php,tennc_webshell_404.php,webshell,malicious,webshell,none,malicious,webshell,,none,0.9,high,SQL注入: comment_injection,"规则匹配触发 1 条规则, SQL注入: comment_injection",,0,0,0,0,1
data\samples\webshell\tennc_webshell_Expdoor.com ASP专用小马.asp,tennc_webshell_Expdoor.com ASP专用小马.asp,webshell,malicious,webshell,none,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\webshell\tennc_webshell_Inderxer.asp,tennc_webshell_Inderxer.asp,webshell,malicious,webshell,none,malicious,webshell,,xor,1.0,high,XOR 异或运算; SQL注入: comment_injection,"规则匹配触发 2 条规则, XOR 异或运算, SQL注入: comment_injection",,0,0,0,0,1
data\samples\webshell\tennc_webshell_RemExp.asp,tennc_webshell_RemExp.asp,webshell,malicious,webshell,none,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\webshell\tennc_webshell_Server Variables.asp,tennc_webshell_Server Variables.asp,webshell,malicious,webshell,none,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\webshell\tennc_webshell_a.asp,tennc_webshell_a.asp,webshell,malicious,webshell,none,malicious,sqli,,none,0.9,high,SQL注入: comment_injection,"规则匹配触发 1 条规则, SQL注入: comment_injection",,0,0,0,0,1
data\samples\webshell\tennc_webshell_a.aspx,tennc_webshell_a.aspx,webshell,malicious,webshell,none,malicious,webshell,,none,1.0,high,eval(); eval(),"规则匹配触发 2 条规则, eval(), eval()",,0,0,0,0,1
data\samples\webshell\tennc_webshell_abcd.aspx,tennc_webshell_abcd.aspx,webshell,malicious,webshell,none,malicious,webshell,,none,1.0,high,eval(); eval(),"规则匹配触发 2 条规则, eval(), eval()",,0,0,0,0,1
data\samples\webshell\tennc_webshell_back.php,tennc_webshell_back.php,webshell,malicious,webshell,none,malicious,backdoor,,none,1.0,high,proc_open(); 后门: fsockopen; 后门: reverse_shell,"规则匹配触发 3 条规则, proc_open(), 后门: fsockopen, 后门: reverse_shell",,0,0,0,0,1
data\samples\webshell\tennc_webshell_back.py,tennc_webshell_back.py,webshell,malicious,webshell,none,malicious,backdoor,,none,1.0,high,system() + 用户输入; popen() + 用户输入; SQL注入: time_blind; 后门: reverse_shell; 后门: python_socket,"规则匹配触发 5 条规则, system() + 用户输入, popen() + 用户输入, SQL注入: time_blind, 后门: reverse_shell, 后门: python_socket",,0,0,0,0,1
data\samples\webshell\tennc_webshell_base.asp,tennc_webshell_base.asp,webshell,malicious,webshell,none,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\webshell\tennc_webshell_bypass-all.asp,tennc_webshell_bypass-all.asp,webshell,malicious,webshell,none,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\webshell\tennc_webshell_bypass-iisuser-p.asp,tennc_webshell_bypass-iisuser-p.asp,webshell,malicious,webshell,none,malicious,webshell,,none,1.0,high,eval(); eval(),"规则匹配触发 2 条规则, eval(), eval()",,0,0,0,0,1
data\samples\webshell\tennc_webshell_bypass-waf.asp,tennc_webshell_bypass-waf.asp,webshell,malicious,webshell,none,malicious,sqli,,none,0.9,high,SQL注入: comment_injection,"规则匹配触发 1 条规则, SQL注入: comment_injection",,0,0,0,0,1
data\samples\webshell\tennc_webshell_bypass01.php,tennc_webshell_bypass01.php,webshell,malicious,webshell,none,malicious,webshell,,string_split,1.0,high,eval(); eval(); 字符串拼接还原函数名,"规则匹配触发 3 条规则, eval(), eval(), 字符串拼接还原函数名",,0,0,0,0,1
data\samples\webshell\tennc_webshell_bypass_safedog_03.asp,tennc_webshell_bypass_safedog_03.asp,webshell,malicious,webshell,none,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\webshell\tennc_webshell_class-initialize.asp,tennc_webshell_class-initialize.asp,webshell,malicious,webshell,none,malicious,webshell,,none,1.0,high,eval(); eval(),"规则匹配触发 2 条规则, eval(), eval()",,0,0,0,0,1
data\samples\webshell\tennc_webshell_class-terminate.asp,tennc_webshell_class-terminate.asp,webshell,malicious,webshell,none,malicious,webshell,,none,1.0,high,eval(); eval(),"规则匹配触发 2 条规则, eval(), eval()",,0,0,0,0,1
data\samples\webshell\tennc_webshell_cmd提权马.asp,tennc_webshell_cmd提权马.asp,webshell,malicious,webshell,none,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\webshell\tennc_webshell_con2.aspx,tennc_webshell_con2.aspx,webshell,malicious,webshell,none,benign,none,,none,0.1,none,文件操作函数,"检测到低风险特征 (1 个), 未达到恶意判定阈值",,0,0,0,0,0
data\samples\webshell\tennc_webshell_cpanel.asp,tennc_webshell_cpanel.asp,webshell,malicious,webshell,none,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\webshell\tennc_webshell_create-activex-object.asp,tennc_webshell_create-activex-object.asp,webshell,malicious,webshell,none,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\webshell\tennc_webshell_execute-session.asp,tennc_webshell_execute-session.asp,webshell,malicious,webshell,none,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\webshell\tennc_webshell_filesystembrowser.aspx,tennc_webshell_filesystembrowser.aspx,webshell,malicious,webshell,none,malicious,sqli,,none,0.9,high,SQL注入: comment_injection,"规则匹配触发 1 条规则, SQL注入: comment_injection",,0,0,0,0,1
data\samples\webshell\tennc_webshell_good_1.asp,tennc_webshell_good_1.asp,webshell,malicious,webshell,none,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\webshell\tennc_webshell_ice.asp,tennc_webshell_ice.asp,webshell,malicious,webshell,none,malicious,webshell,,xor,1.0,high,XOR 异或运算; SQL注入: hex_injection,"规则匹配触发 2 条规则, XOR 异或运算, SQL注入: hex_injection",,0,0,0,0,1
data\samples\webshell\tennc_webshell_jsp_custom_script_for_oracle.jsp,tennc_webshell_jsp_custom_script_for_oracle.jsp,webshell,malicious,webshell,none,malicious,webshell,,none,1.0,high,exec(); exec(); SQL注入: hex_injection; 文件操作函数,"规则匹配触发 4 条规则, exec(), exec(), SQL注入: hex_injection, 文件操作函数",,0,0,0,0,1
data\samples\webshell\tennc_webshell_jsp_custom_spy_for_mysql.jsp,tennc_webshell_jsp_custom_spy_for_mysql.jsp,webshell,malicious,webshell,none,malicious,webshell,,none,1.0,high,exec(); exec(); 文件操作函数,"规则匹配触发 3 条规则, exec(), exec(), 文件操作函数",,0,0,0,0,1
data\samples\webshell\tennc_webshell_klasvayv.asp,tennc_webshell_klasvayv.asp,webshell,malicious,webshell,none,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\webshell\tennc_webshell_php1.php,tennc_webshell_php1.php,webshell,malicious,webshell,none,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\webshell\tennc_webshell_php2.php,tennc_webshell_php2.php,webshell,malicious,webshell,none,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\webshell\tennc_webshell_php3.php,tennc_webshell_php3.php,webshell,malicious,webshell,none,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\webshell\tennc_webshell_php_create_function.php,tennc_webshell_php_create_function.php,webshell,malicious,webshell,none,benign,none,,none,0.4,none,base64_decode,"检测到低风险特征 (1 个), 未达到恶意判定阈值",,0,0,0,0,0
data\samples\webshell\tennc_webshell_php_custom_script_for_mysql_fix.php,tennc_webshell_php_custom_script_for_mysql_fix.php,webshell,malicious,webshell,none,malicious,webshell,,base64,1.0,high,system() + 用户输入; base64_decode; 文件管理功能 (6 个),"规则匹配触发 8 条规则, system() + 用户输入, base64_decode, 文件管理功能 (6 个)",,0,0,0,0,1
data\samples\webshell\tennc_webshell_php_custom_spy_for_mysql.php,tennc_webshell_php_custom_spy_for_mysql.php,webshell,malicious,webshell,none,malicious,webshell,,base64,1.0,high,system() + 用户输入; base64_decode; 文件管理功能 (6 个),"规则匹配触发 8 条规则, system() + 用户输入, base64_decode, 文件管理功能 (6 个)",,0,0,0,0,1
data\samples\webshell\tennc_webshell_php_niu_3.php,tennc_webshell_php_niu_3.php,webshell,malicious,webshell,none,malicious,webshell,,none,0.8,high,assert() + 用户输入,"规则匹配触发 1 条规则, assert() + 用户输入",,0,0,0,0,1
data\samples\webshell\tennc_webshell_proxy.py,tennc_webshell_proxy.py,webshell,malicious,webshell,none,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\webshell\tennc_webshell_python2_custom_script.py,tennc_webshell_python2_custom_script.py,webshell,malicious,webshell,none,malicious,webshell,,base64,1.0,high,system(); base64_decode; SQL注入: information_schema; 文件管理功能 (2 个),"规则匹配触发 5 条规则, system(), base64_decode, SQL注入: information_schema, 文件管理功能 (2 个)",,0,0,0,0,1
data\samples\webshell\tennc_webshell_radhat.asp,tennc_webshell_radhat.asp,webshell,malicious,webshell,none,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\webshell\tennc_webshell_shell-2021-03-18.php,tennc_webshell_shell-2021-03-18.php,webshell,malicious,webshell,none,malicious,webshell,,none,1.0,high,eval() + 用户输入; eval() + 用户输入,"规则匹配触发 2 条规则, eval() + 用户输入, eval() + 用户输入",,0,0,0,0,1
data\samples\webshell\tennc_webshell_shell-2021-04-23.php,tennc_webshell_shell-2021-04-23.php,webshell,malicious,webshell,none,malicious,webshell,,none,1.0,high,eval(); eval(),"规则匹配触发 2 条规则, eval(), eval()",,0,0,0,0,1
data\samples\webshell\tennc_webshell_shell.asp,tennc_webshell_shell.asp,webshell,malicious,webshell,none,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\webshell\tennc_webshell_shell2020-12-06.php,tennc_webshell_shell2020-12-06.php,webshell,malicious,webshell,none,malicious,webshell,,base64,1.0,high,eval(); eval(); base64_decode + eval 组合; SQL注入: hex_injection,"规则匹配触发 4 条规则, eval(), eval(), base64_decode + eval 组合, SQL注入: hex_injection",,0,0,0,0,1
data\samples\webshell\tennc_webshell_spexec.aspx,tennc_webshell_spexec.aspx,webshell,malicious,webshell,none,malicious,sqli,,none,0.9,high,SQL注入: comment_injection,"规则匹配触发 1 条规则, SQL注入: comment_injection",,0,0,0,0,1
data\samples\webshell\tennc_webshell_sql.aspx,tennc_webshell_sql.aspx,webshell,malicious,webshell,none,malicious,sqli,,none,0.9,high,SQL注入: comment_injection,"规则匹配触发 1 条规则, SQL注入: comment_injection",,0,0,0,0,1
data\samples\webshell\tennc_webshell_utf7-bypass.asp,tennc_webshell_utf7-bypass.asp,webshell,malicious,webshell,none,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\webshell\tennc_webshell_vbencode-bypass.asp,tennc_webshell_vbencode-bypass.asp,webshell,malicious,webshell,none,malicious,sqli,,none,0.9,high,SQL注入: comment_injection,"规则匹配触发 1 条规则, SQL注入: comment_injection",,0,0,0,0,1
data\samples\webshell\tennc_webshell_xslt.asp,tennc_webshell_xslt.asp,webshell,malicious,webshell,none,malicious,webshell,,none,1.0,high,exec(); exec(),"规则匹配触发 2 条规则, exec(), exec()",,0,0,0,0,1
data\samples\webshell\tennc_webshell_xslt.aspx,tennc_webshell_xslt.aspx,webshell,malicious,webshell,none,malicious,webshell,,none,1.0,high,eval(); eval(),"规则匹配触发 2 条规则, eval(), eval()",,0,0,0,0,1
data\samples\webshell\tennc_webshell_xx.asp,tennc_webshell_xx.asp,webshell,malicious,webshell,none,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\webshell\tennc_webshell_不带引号的Asp一句话.asp,tennc_webshell_不带引号的Asp一句话.asp,webshell,malicious,webshell,none,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\sqli\builtin_sqli_payload_001.txt,builtin_sqli_payload_001.txt,sqli,malicious,sqli,none,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\sqli\builtin_sqli_payload_002.txt,builtin_sqli_payload_002.txt,sqli,malicious,sqli,none,malicious,sqli,,none,0.9,high,SQL注入: comment_injection,"规则匹配触发 1 条规则, SQL注入: comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_003.txt,builtin_sqli_payload_003.txt,sqli,malicious,sqli,none,malicious,sqli,,none,0.9,high,SQL注入: comment_injection,"规则匹配触发 1 条规则, SQL注入: comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_004.txt,builtin_sqli_payload_004.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: boolean_blind, comment_injection","规则匹配触发 2 条规则, SQL注入: boolean_blind, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_005.txt,builtin_sqli_payload_005.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: boolean_blind, comment_injection","规则匹配触发 2 条规则, SQL注入: boolean_blind, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_006.txt,builtin_sqli_payload_006.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: boolean_blind, comment_injection","规则匹配触发 2 条规则, SQL注入: boolean_blind, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_007.txt,builtin_sqli_payload_007.txt,sqli,malicious,sqli,none,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\sqli\builtin_sqli_payload_008.txt,builtin_sqli_payload_008.txt,sqli,malicious,sqli,none,malicious,sqli,,none,0.9,high,SQL注入: boolean_blind,"规则匹配触发 1 条规则, SQL注入: boolean_blind",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_009.txt,builtin_sqli_payload_009.txt,sqli,malicious,sqli,none,malicious,sqli,,none,0.9,high,SQL注入: comment_injection,"规则匹配触发 1 条规则, SQL注入: comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_010.txt,builtin_sqli_payload_010.txt,sqli,malicious,sqli,none,malicious,sqli,,none,0.9,high,SQL注入: comment_injection,"规则匹配触发 1 条规则, SQL注入: comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_011.txt,builtin_sqli_payload_011.txt,sqli,malicious,sqli,none,malicious,sqli,,none,0.9,high,SQL注入: comment_injection,"规则匹配触发 1 条规则, SQL注入: comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_012.txt,builtin_sqli_payload_012.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: union_select, comment_injection","规则匹配触发 2 条规则, SQL注入: union_select, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_013.txt,builtin_sqli_payload_013.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: union_select, comment_injection","规则匹配触发 2 条规则, SQL注入: union_select, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_014.txt,builtin_sqli_payload_014.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: union_select, comment_injection","规则匹配触发 2 条规则, SQL注入: union_select, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_015.txt,builtin_sqli_payload_015.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: union_select, comment_injection","规则匹配触发 2 条规则, SQL注入: union_select, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_016.txt,builtin_sqli_payload_016.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: union_select, comment_injection","规则匹配触发 2 条规则, SQL注入: union_select, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_017.txt,builtin_sqli_payload_017.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: union_select, comment_injection","规则匹配触发 2 条规则, SQL注入: union_select, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_018.txt,builtin_sqli_payload_018.txt,sqli,malicious,sqli,none,malicious,sqli,,none,0.9,high,SQL注入: comment_injection,"规则匹配触发 1 条规则, SQL注入: comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_019.txt,builtin_sqli_payload_019.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: union_select, comment_injection","规则匹配触发 2 条规则, SQL注入: union_select, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_020.txt,builtin_sqli_payload_020.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: union_select, comment_injection","规则匹配触发 2 条规则, SQL注入: union_select, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_021.txt,builtin_sqli_payload_021.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: union_select, comment_injection","规则匹配触发 2 条规则, SQL注入: union_select, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_022.txt,builtin_sqli_payload_022.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: union_select, comment_injection, information_schema","规则匹配触发 3 条规则, SQL注入: union_select, comment_injection, information_schema",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_023.txt,builtin_sqli_payload_023.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: union_select, comment_injection, information_schema","规则匹配触发 3 条规则, SQL注入: union_select, comment_injection, information_schema",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_024.txt,builtin_sqli_payload_024.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: union_select, comment_injection, information_schema, group_concat","规则匹配触发 4 条规则, SQL注入: union_select, comment_injection, information_schema, group_concat",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_025.txt,builtin_sqli_payload_025.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: union_select, comment_injection, information_schema, group_concat","规则匹配触发 4 条规则, SQL注入: union_select, comment_injection, information_schema, group_concat",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_026.txt,builtin_sqli_payload_026.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: union_select, comment_injection, hex_injection, group_concat","规则匹配触发 4 条规则, SQL注入: union_select, comment_injection, hex_injection, group_concat",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_027.txt,builtin_sqli_payload_027.txt,sqli,malicious,sqli,none,malicious,sqli,,none,0.9,high,SQL注入: comment_injection,"规则匹配触发 1 条规则, SQL注入: comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_028.txt,builtin_sqli_payload_028.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: boolean_blind, comment_injection","规则匹配触发 2 条规则, SQL注入: boolean_blind, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_029.txt,builtin_sqli_payload_029.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: boolean_blind, comment_injection","规则匹配触发 2 条规则, SQL注入: boolean_blind, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_030.txt,builtin_sqli_payload_030.txt,sqli,malicious,sqli,none,malicious,sqli,,none,0.9,high,SQL注入: comment_injection,"规则匹配触发 1 条规则, SQL注入: comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_031.txt,builtin_sqli_payload_031.txt,sqli,malicious,sqli,none,malicious,sqli,,none,0.9,high,SQL注入: comment_injection,"规则匹配触发 1 条规则, SQL注入: comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_032.txt,builtin_sqli_payload_032.txt,sqli,malicious,sqli,none,malicious,sqli,,none,0.9,high,SQL注入: comment_injection,"规则匹配触发 1 条规则, SQL注入: comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_033.txt,builtin_sqli_payload_033.txt,sqli,malicious,sqli,none,malicious,sqli,,none,0.9,high,SQL注入: comment_injection,"规则匹配触发 1 条规则, SQL注入: comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_034.txt,builtin_sqli_payload_034.txt,sqli,malicious,sqli,none,malicious,sqli,,none,0.9,high,SQL注入: comment_injection,"规则匹配触发 1 条规则, SQL注入: comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_035.txt,builtin_sqli_payload_035.txt,sqli,malicious,sqli,none,malicious,sqli,,none,0.9,high,SQL注入: comment_injection,"规则匹配触发 1 条规则, SQL注入: comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_036.txt,builtin_sqli_payload_036.txt,sqli,malicious,sqli,none,malicious,sqli,,none,0.9,high,SQL注入: comment_injection,"规则匹配触发 1 条规则, SQL注入: comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_037.txt,builtin_sqli_payload_037.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: time_blind, comment_injection","规则匹配触发 2 条规则, SQL注入: time_blind, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_038.txt,builtin_sqli_payload_038.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: time_blind, comment_injection","规则匹配触发 2 条规则, SQL注入: time_blind, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_039.txt,builtin_sqli_payload_039.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: time_blind, comment_injection","规则匹配触发 2 条规则, SQL注入: time_blind, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_040.txt,builtin_sqli_payload_040.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: time_blind, comment_injection","规则匹配触发 2 条规则, SQL注入: time_blind, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_041.txt,builtin_sqli_payload_041.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: time_blind, comment_injection","规则匹配触发 2 条规则, SQL注入: time_blind, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_042.txt,builtin_sqli_payload_042.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: time_blind, comment_injection","规则匹配触发 2 条规则, SQL注入: time_blind, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_043.txt,builtin_sqli_payload_043.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: time_blind, comment_injection","规则匹配触发 2 条规则, SQL注入: time_blind, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_044.txt,builtin_sqli_payload_044.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: time_blind, comment_injection","规则匹配触发 2 条规则, SQL注入: time_blind, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_045.txt,builtin_sqli_payload_045.txt,sqli,malicious,sqli,none,malicious,sqli,,none,0.9,high,SQL注入: comment_injection,"规则匹配触发 1 条规则, SQL注入: comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_046.txt,builtin_sqli_payload_046.txt,sqli,malicious,sqli,none,malicious,sqli,,none,0.9,high,SQL注入: comment_injection,"规则匹配触发 1 条规则, SQL注入: comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_047.txt,builtin_sqli_payload_047.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: error_based, comment_injection, hex_injection, concat","规则匹配触发 4 条规则, SQL注入: error_based, comment_injection, hex_injection, concat",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_048.txt,builtin_sqli_payload_048.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: error_based, comment_injection, hex_injection, concat","规则匹配触发 4 条规则, SQL注入: error_based, comment_injection, hex_injection, concat",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_049.txt,builtin_sqli_payload_049.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: error_based, comment_injection, hex_injection, concat","规则匹配触发 4 条规则, SQL注入: error_based, comment_injection, hex_injection, concat",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_050.txt,builtin_sqli_payload_050.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: error_based, comment_injection, information_schema, concat","规则匹配触发 4 条规则, SQL注入: error_based, comment_injection, information_schema, concat",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_051.txt,builtin_sqli_payload_051.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: error_based, comment_injection, information_schema, hex_injection, concat, group_concat","规则匹配触发 6 条规则, SQL注入: error_based, comment_injection, information_schema, hex_injection, concat, group_concat",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_052.txt,builtin_sqli_payload_052.txt,sqli,malicious,sqli,none,malicious,sqli,,none,0.9,high,SQL注入: comment_injection,"规则匹配触发 1 条规则, SQL注入: comment_injection",,0,0,0,0,1
