file_path,filename,category,subcategory,label,language,file_size
data\samples\obfuscated\string_split\johnTroony_php_webshells_CrystalShell_string_split.php,johnTroony_php_webshells_CrystalShell_string_split.php,obfuscated,string_split,1,PHP,41189
data\samples\obfuscated\string_split\johnTroony_php_webshells_GFS_web-shell_string_split.php,johnTroony_php_webshells_GFS_web-shell_string_split.php,obfuscated,string_split,1,PHP,22238
data\samples\obfuscated\string_split\johnTroony_php_webshells_GRP_WebShell_string_split.php,johnTroony_php_webshells_GRP_WebShell_string_split.php,obfuscated,string_split,1,PHP,17038
data\samples\obfuscated\string_split\johnTroony_php_webshells_c99_madnet_string_split.php,johnTroony_php_webshells_c99_madnet_string_split.php,obfuscated,string_split,1,PHP,44373
data\samples\obfuscated\string_split\johnTroony_php_webshells_configkillerionkros_string_split.php,johnTroony_php_webshells_configkillerionkros_string_split.php,obfuscated,string_split,1,PHP,7874
data\samples\obfuscated\string_split\johnTroony_php_webshells_cpanel_string_split.php,johnTroony_php_webshells_cpanel_string_split.php,obfuscated,string_split,1,PHP,8961
data\samples\obfuscated\string_split\johnTroony_php_webshells_fatal_string_split.php,johnTroony_php_webshells_fatal_string_split.php,obfuscated,string_split,1,PHP,19391
data\samples\obfuscated\string_split\johnTroony_php_webshells_h4ntu_shell_string_split.php,johnTroony_php_webshells_h4ntu_shell_string_split.php,obfuscated,string_split,1,PHP,2563
data\samples\obfuscated\string_split\johnTroony_php_webshells_hiddens_shell_string_split.php,johnTroony_php_webshells_hiddens_shell_string_split.php,obfuscated,string_split,1,PHP,7251
data\samples\obfuscated\string_split\tennc_webshell_back_string_split.php,tennc_webshell_back_string_split.php,obfuscated,string_split,1,PHP,3173
data\samples\obfuscated\string_split\tennc_webshell_back_string_split.py,tennc_webshell_back_string_split.py,obfuscated,string_split,1,Python,1595
data\samples\obfuscated\string_split\tennc_webshell_bypass01_string_split.php,tennc_webshell_bypass01_string_split.php,obfuscated,string_split,1,PHP,165
data\samples\obfuscated\string_split\tennc_webshell_php_create_function_string_split.php,tennc_webshell_php_create_function_string_split.php,obfuscated,string_split,1,PHP,97
data\samples\obfuscated\string_split\tennc_webshell_php_custom_script_for_mysql_fix_string_split.php,tennc_webshell_php_custom_script_for_mysql_fix_string_split.php,obfuscated,string_split,1,PHP,12922
data\samples\obfuscated\string_split\tennc_webshell_php_custom_spy_for_mysql_string_split.php,tennc_webshell_php_custom_spy_for_mysql_string_split.php,obfuscated,string_split,1,PHP,11263
data\samples\obfuscated\string_split\tennc_webshell_python2_custom_script_string_split.py,tennc_webshell_python2_custom_script_string_split.py,obfuscated,string_split,1,Python,12582
data\samples\obfuscated\string_split\tennc_webshell_shell-2021-03-18_string_split.php,tennc_webshell_shell-2021-03-18_string_split.php,obfuscated,string_split,1,PHP,858
data\samples\obfuscated\string_split\tennc_webshell_shell-2021-04-23_string_split.php,tennc_webshell_shell-2021-04-23_string_split.php,obfuscated,string_split,1,PHP,1066
data\samples\obfuscated\string_split\tennc_webshell_shell2020-12-06_string_split.php,tennc_webshell_shell2020-12-06_string_split.php,obfuscated,string_split,1,PHP,696
data\samples\obfuscated\xor\johnTroony_php_webshells_Antichat_Shell_xor.php,johnTroony_php_webshells_Antichat_Shell_xor.php,obfuscated,xor,1,PHP,51339
data\samples\obfuscated\xor\johnTroony_php_webshells_Ayyildiz_Tim_xor.php,johnTroony_php_webshells_Ayyildiz_Tim_xor.php,obfuscated,xor,1,PHP,39367
data\samples\obfuscated\xor\johnTroony_php_webshells_CrystalShell_xor.php,johnTroony_php_webshells_CrystalShell_xor.php,obfuscated,xor,1,PHP,160431
data\samples\obfuscated\xor\johnTroony_php_webshells_GFS_web-shell_xor.php,johnTroony_php_webshells_GFS_web-shell_xor.php,obfuscated,xor,1,PHP,86731
data\samples\obfuscated\xor\johnTroony_php_webshells_GRP_WebShell_xor.php,johnTroony_php_webshells_GRP_WebShell_xor.php,obfuscated,xor,1,PHP,65427
data\samples\obfuscated\xor\johnTroony_php_webshells_c99_madnet_xor.php,johnTroony_php_webshells_c99_madnet_xor.php,obfuscated,xor,1,PHP,177439
data\samples\obfuscated\xor\johnTroony_php_webshells_configkillerionkros_xor.php,johnTroony_php_webshells_configkillerionkros_xor.php,obfuscated,xor,1,PHP,30443
data\samples\obfuscated\xor\johnTroony_php_webshells_cpanel_xor.php,johnTroony_php_webshells_cpanel_xor.php,obfuscated,xor,1,PHP,35135
data\samples\obfuscated\xor\johnTroony_php_webshells_fatal_xor.php,johnTroony_php_webshells_fatal_xor.php,obfuscated,xor,1,PHP,76055
data\samples\obfuscated\xor\johnTroony_php_webshells_go-shell_xor.php,johnTroony_php_webshells_go-shell_xor.php,obfuscated,xor,1,PHP,8263
data\samples\obfuscated\xor\johnTroony_php_webshells_h4ntu_shell_xor.php,johnTroony_php_webshells_h4ntu_shell_xor.php,obfuscated,xor,1,PHP,9955
data\samples\obfuscated\xor\johnTroony_php_webshells_hiddens_shell_xor.php,johnTroony_php_webshells_hiddens_shell_xor.php,obfuscated,xor,1,PHP,28987
data\samples\obfuscated\xor\tennc_webshell_3802_xor.php,tennc_webshell_3802_xor.php,obfuscated,xor,1,PHP,363
data\samples\obfuscated\xor\tennc_webshell_404_xor.php,tennc_webshell_404_xor.php,obfuscated,xor,1,PHP,459
data\samples\obfuscated\xor\tennc_webshell_back_xor.php,tennc_webshell_back_xor.php,obfuscated,xor,1,PHP,11927
data\samples\obfuscated\xor\tennc_webshell_back_xor.py,tennc_webshell_back_xor.py,obfuscated,xor,1,Python,6154
data\samples\obfuscated\xor\tennc_webshell_bypass01_xor.php,tennc_webshell_bypass01_xor.php,obfuscated,xor,1,PHP,587
data\samples\obfuscated\xor\tennc_webshell_php1_xor.php,tennc_webshell_php1_xor.php,obfuscated,xor,1,PHP,1375
data\samples\obfuscated\xor\tennc_webshell_php2_xor.php,tennc_webshell_php2_xor.php,obfuscated,xor,1,PHP,1923
data\samples\obfuscated\xor\tennc_webshell_php3_xor.php,tennc_webshell_php3_xor.php,obfuscated,xor,1,PHP,2555
data\samples\obfuscated\xor\tennc_webshell_php_create_function_xor.php,tennc_webshell_php_create_function_xor.php,obfuscated,xor,1,PHP,375
data\samples\obfuscated\xor\tennc_webshell_php_custom_script_for_mysql_fix_xor.php,tennc_webshell_php_custom_script_for_mysql_fix_xor.php,obfuscated,xor,1,PHP,49583
data\samples\obfuscated\xor\tennc_webshell_php_custom_spy_for_mysql_xor.php,tennc_webshell_php_custom_spy_for_mysql_xor.php,obfuscated,xor,1,PHP,43175
data\samples\obfuscated\xor\tennc_webshell_php_niu_3_xor.php,tennc_webshell_php_niu_3_xor.php,obfuscated,xor,1,PHP,4455
data\samples\obfuscated\xor\tennc_webshell_proxy_xor.py,tennc_webshell_proxy_xor.py,obfuscated,xor,1,Python,7182
data\samples\obfuscated\xor\tennc_webshell_python2_custom_script_xor.py,tennc_webshell_python2_custom_script_xor.py,obfuscated,xor,1,Python,48958
data\samples\obfuscated\xor\tennc_webshell_shell-2021-03-18_xor.php,tennc_webshell_shell-2021-03-18_xor.php,obfuscated,xor,1,PHP,3291
data\samples\obfuscated\xor\tennc_webshell_shell-2021-04-23_xor.php,tennc_webshell_shell-2021-04-23_xor.php,obfuscated,xor,1,PHP,4151
data\samples\obfuscated\xor\tennc_webshell_shell2020-12-06_xor.php,tennc_webshell_shell2020-12-06_xor.php,obfuscated,xor,1,PHP,2659
